pair_id,t0,glofas_state_time,lag_hours,source,status,staleness,proxy_city,q_m3s,walkback_days,processing_version,source_version
evt:2017-04-12|dhaka_sw|ENSEMBLE_FLOOD_20170508T235552_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170520T235553_VV_AS020M_E039N021T3,2017-05-08T23:55:52Z,2017-05-08T00:00:00Z,23.93111111111111,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,39.93,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-04-12|kishoreganj|ENSEMBLE_FLOOD_20170412T120427_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170424T120428_VV_AS020M_E039N021T3,2017-04-12T12:04:27Z,2017-04-12T00:00:00Z,12.074166666666667,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,36.07,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-04-12|kishoreganj|ENSEMBLE_FLOOD_20170424T120428_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170506T120428_VV_AS020M_E039N021T3,2017-04-24T12:04:28Z,2017-04-24T00:00:00Z,12.074444444444444,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,64.46,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-04-12|kishoreganj|ENSEMBLE_FLOOD_20170506T120428_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170518T120429_VV_AS020M_E039N021T3,2017-05-06T12:04:28Z,2017-05-06T00:00:00Z,12.074444444444444,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,44.92,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-04-12|netrokona|ENSEMBLE_FLOOD_20170412T120427_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170424T120428_VV_AS020M_E039N021T3,2017-04-12T12:04:27Z,2017-04-12T00:00:00Z,12.074166666666667,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,36.07,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-04-12|netrokona|ENSEMBLE_FLOOD_20170424T120428_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170506T120428_VV_AS020M_E039N021T3,2017-04-24T12:04:28Z,2017-04-24T00:00:00Z,12.074444444444444,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,64.46,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-04-12|netrokona|ENSEMBLE_FLOOD_20170506T120428_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170518T120429_VV_AS020M_E039N021T3,2017-05-06T12:04:28Z,2017-05-06T00:00:00Z,12.074444444444444,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,44.92,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-04-12|sunamganj|ENSEMBLE_FLOOD_20170412T120427_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170424T120428_VV_AS020M_E039N021T3,2017-04-12T12:04:27Z,2017-04-12T00:00:00Z,12.074166666666667,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,36.07,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-04-12|sunamganj|ENSEMBLE_FLOOD_20170424T120428_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170506T120428_VV_AS020M_E039N021T3,2017-04-24T12:04:28Z,2017-04-24T00:00:00Z,12.074444444444444,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,64.46,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-04-12|sunamganj|ENSEMBLE_FLOOD_20170506T120428_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170518T120429_VV_AS020M_E039N021T3,2017-05-06T12:04:28Z,2017-05-06T00:00:00Z,12.074444444444444,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,44.92,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-07-31|dhaka_ne|ENSEMBLE_FLOOD_20170810T120434_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170822T120434_VV_AS020M_E039N021T3,2017-08-10T12:04:34Z,2017-08-10T00:00:00Z,12.07611111111111,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,62.24,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-07-31|dhaka_nw|ENSEMBLE_FLOOD_20170810T120434_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170822T120434_VV_AS020M_E039N021T3,2017-08-10T12:04:34Z,2017-08-10T00:00:00Z,12.07611111111111,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,62.24,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-07-31|dhaka_se|ENSEMBLE_FLOOD_20170731T235557_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170812T235557_VV_AS020M_E039N021T3,2017-07-31T23:55:57Z,2017-07-31T00:00:00Z,23.9325,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,69.96,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-07-31|dhaka_se|ENSEMBLE_FLOOD_20170812T235557_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170824T235558_VV_AS020M_E039N021T3,2017-08-12T23:55:57Z,2017-08-12T00:00:00Z,23.9325,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,89.16,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-07-31|dhaka_sw|ENSEMBLE_FLOOD_20170731T235557_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170812T235557_VV_AS020M_E039N021T3,2017-07-31T23:55:57Z,2017-07-31T00:00:00Z,23.9325,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,69.96,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-07-31|dhaka_sw|ENSEMBLE_FLOOD_20170812T235557_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170824T235558_VV_AS020M_E039N021T3,2017-08-12T23:55:57Z,2017-08-12T00:00:00Z,23.9325,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,89.16,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-07-31|kishoreganj|ENSEMBLE_FLOOD_20170810T120434_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170822T120434_VV_AS020M_E039N021T3,2017-08-10T12:04:34Z,2017-08-10T00:00:00Z,12.07611111111111,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,50.64,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-07-31|netrokona|ENSEMBLE_FLOOD_20170810T120434_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170822T120434_VV_AS020M_E039N021T3,2017-08-10T12:04:34Z,2017-08-10T00:00:00Z,12.07611111111111,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,50.64,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2017-07-31|sunamganj|ENSEMBLE_FLOOD_20170810T120434_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20170822T120434_VV_AS020M_E039N021T3,2017-08-10T12:04:34Z,2017-08-10T00:00:00Z,12.07611111111111,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,50.64,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2018-01-13|dhaka_ne|ENSEMBLE_FLOOD_20180113T120433_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20180125T120433_VV_AS020M_E039N021T3,2018-01-13T12:04:33Z,2018-01-13T00:00:00Z,12.075833333333334,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,12.74,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2018-01-13|dhaka_nw|ENSEMBLE_FLOOD_20180113T120433_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20180125T120433_VV_AS020M_E039N021T3,2018-01-13T12:04:33Z,2018-01-13T00:00:00Z,12.075833333333334,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,12.74,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2018-01-13|kishoreganj|ENSEMBLE_FLOOD_20180113T120433_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20180125T120433_VV_AS020M_E039N021T3,2018-01-13T12:04:33Z,2018-01-13T00:00:00Z,12.075833333333334,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,10.89,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2018-01-13|netrokona|ENSEMBLE_FLOOD_20180113T120433_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20180125T120433_VV_AS020M_E039N021T3,2018-01-13T12:04:33Z,2018-01-13T00:00:00Z,12.075833333333334,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,10.89,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2018-01-13|sunamganj|ENSEMBLE_FLOOD_20180113T120433_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20180125T120433_VV_AS020M_E039N021T3,2018-01-13T12:04:33Z,2018-01-13T00:00:00Z,12.075833333333334,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,10.89,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2018-06-06|dhaka_ne|ENSEMBLE_FLOOD_20180606T120436_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20180618T120437_VV_AS020M_E039N021T3,2018-06-06T12:04:36Z,2018-06-06T00:00:00Z,12.076666666666666,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,44.39,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2018-06-06|dhaka_nw|ENSEMBLE_FLOOD_20180606T120436_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20180618T120437_VV_AS020M_E039N021T3,2018-06-06T12:04:36Z,2018-06-06T00:00:00Z,12.076666666666666,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,44.39,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2018-06-06|kishoreganj|ENSEMBLE_FLOOD_20180606T120436_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20180618T120437_VV_AS020M_E039N021T3,2018-06-06T12:04:36Z,2018-06-06T00:00:00Z,12.076666666666666,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,26.16,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2018-06-06|netrokona|ENSEMBLE_FLOOD_20180606T120436_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20180618T120437_VV_AS020M_E039N021T3,2018-06-06T12:04:36Z,2018-06-06T00:00:00Z,12.076666666666666,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,26.16,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2018-06-06|sunamganj|ENSEMBLE_FLOOD_20180606T120436_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20180618T120437_VV_AS020M_E039N021T3,2018-06-06T12:04:36Z,2018-06-06T00:00:00Z,12.076666666666666,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,26.16,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-01-10|dhaka_ne|ENSEMBLE_FLOOD_20190120T120440_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190201T120440_VV_AS020M_E039N021T3,2019-01-20T12:04:40Z,2019-01-20T00:00:00Z,12.077777777777778,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,10.8,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-01-10|dhaka_nw|ENSEMBLE_FLOOD_20190120T120440_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190201T120440_VV_AS020M_E039N021T3,2019-01-20T12:04:40Z,2019-01-20T00:00:00Z,12.077777777777778,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,10.8,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-01-10|dhaka_se|ENSEMBLE_FLOOD_20190110T235604_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190122T235603_VV_AS020M_E039N021T3,2019-01-10T23:56:04Z,2019-01-10T00:00:00Z,23.934444444444445,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,10.83,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-01-10|dhaka_se|ENSEMBLE_FLOOD_20190122T235603_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190203T235603_VV_AS020M_E039N021T3,2019-01-22T23:56:03Z,2019-01-22T00:00:00Z,23.934166666666666,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,10.8,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-01-10|dhaka_sw|ENSEMBLE_FLOOD_20190110T235604_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190122T235603_VV_AS020M_E039N021T3,2019-01-10T23:56:04Z,2019-01-10T00:00:00Z,23.934444444444445,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,10.83,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-01-10|dhaka_sw|ENSEMBLE_FLOOD_20190122T235603_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190203T235603_VV_AS020M_E039N021T3,2019-01-22T23:56:03Z,2019-01-22T00:00:00Z,23.934166666666666,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,10.8,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-01-10|kishoreganj|ENSEMBLE_FLOOD_20190120T120440_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190201T120440_VV_AS020M_E039N021T3,2019-01-20T12:04:40Z,2019-01-20T00:00:00Z,12.077777777777778,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,7.49,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-01-10|netrokona|ENSEMBLE_FLOOD_20190120T120440_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190201T120440_VV_AS020M_E039N021T3,2019-01-20T12:04:40Z,2019-01-20T00:00:00Z,12.077777777777778,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,7.49,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-01-10|sunamganj|ENSEMBLE_FLOOD_20190120T120440_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190201T120440_VV_AS020M_E039N021T3,2019-01-20T12:04:40Z,2019-01-20T00:00:00Z,12.077777777777778,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,7.49,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-06-15|dhaka_se|ENSEMBLE_FLOOD_20190615T235606_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190627T235607_VV_AS020M_E039N021T3,2019-06-15T23:56:06Z,2019-06-15T00:00:00Z,23.935,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,32.27,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-06-15|dhaka_se|ENSEMBLE_FLOOD_20190627T235607_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190709T235608_VV_AS020M_E039N021T3,2019-06-27T23:56:07Z,2019-06-27T00:00:00Z,23.935277777777777,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,32.65,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-06-15|dhaka_se|ENSEMBLE_FLOOD_20190709T235608_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190721T235609_VV_AS020M_E039N021T3,2019-07-09T23:56:08Z,2019-07-09T00:00:00Z,23.935555555555556,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,48.43,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-06-15|dhaka_se|ENSEMBLE_FLOOD_20190721T235609_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190725T120356_VV_AS020M_E039N021T3,2019-07-21T23:56:09Z,2019-07-21T00:00:00Z,23.935833333333335,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,40.88,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-06-15|dhaka_se|ENSEMBLE_FLOOD_20190725T120356_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190802T235609_VV_AS020M_E039N021T3,2019-07-25T12:03:56Z,2019-07-25T00:00:00Z,12.065555555555555,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,39.55,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-06-15|dhaka_sw|ENSEMBLE_FLOOD_20190615T235606_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190627T235607_VV_AS020M_E039N021T3,2019-06-15T23:56:06Z,2019-06-15T00:00:00Z,23.935,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,32.27,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-06-15|dhaka_sw|ENSEMBLE_FLOOD_20190627T235607_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190709T235608_VV_AS020M_E039N021T3,2019-06-27T23:56:07Z,2019-06-27T00:00:00Z,23.935277777777777,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,32.65,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-06-15|dhaka_sw|ENSEMBLE_FLOOD_20190709T235608_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190721T235609_VV_AS020M_E039N021T3,2019-07-09T23:56:08Z,2019-07-09T00:00:00Z,23.935555555555556,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,48.43,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-06-15|dhaka_sw|ENSEMBLE_FLOOD_20190721T235609_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190725T120356_VV_AS020M_E039N021T3,2019-07-21T23:56:09Z,2019-07-21T00:00:00Z,23.935833333333335,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,40.88,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2019-06-15|dhaka_sw|ENSEMBLE_FLOOD_20190725T120356_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190802T235609_VV_AS020M_E039N021T3,2019-07-25T12:03:56Z,2019-07-25T00:00:00Z,12.065555555555555,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,39.55,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-01-15|dhaka_ne|ENSEMBLE_FLOOD_20200115T120446_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200127T120446_VV_AS020M_E039N021T3,2020-01-15T12:04:46Z,2020-01-15T00:00:00Z,12.079444444444444,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,11.22,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-01-15|dhaka_nw|ENSEMBLE_FLOOD_20200115T120446_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200127T120446_VV_AS020M_E039N021T3,2020-01-15T12:04:46Z,2020-01-15T00:00:00Z,12.079444444444444,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,11.22,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-01-15|dhaka_se|ENSEMBLE_FLOOD_20200117T235610_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200129T235609_VV_AS020M_E039N021T3,2020-01-17T23:56:10Z,2020-01-17T00:00:00Z,23.93611111111111,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,11.16,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-01-15|dhaka_sw|ENSEMBLE_FLOOD_20200117T235610_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200129T235609_VV_AS020M_E039N021T3,2020-01-17T23:56:10Z,2020-01-17T00:00:00Z,23.93611111111111,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,11.16,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-01-15|kishoreganj|ENSEMBLE_FLOOD_20200115T120446_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200127T120446_VV_AS020M_E039N021T3,2020-01-15T12:04:46Z,2020-01-15T00:00:00Z,12.079444444444444,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,8.31,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-01-15|netrokona|ENSEMBLE_FLOOD_20200115T120446_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200127T120446_VV_AS020M_E039N021T3,2020-01-15T12:04:46Z,2020-01-15T00:00:00Z,12.079444444444444,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,8.31,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-01-15|sunamganj|ENSEMBLE_FLOOD_20200115T120446_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200127T120446_VV_AS020M_E039N021T3,2020-01-15T12:04:46Z,2020-01-15T00:00:00Z,12.079444444444444,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,sunamganj,8.31,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-06-07|dhaka_ne|ENSEMBLE_FLOOD_20200607T120449_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3,2020-06-07T12:04:49Z,2020-06-07T00:00:00Z,12.080277777777777,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,58.43,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-06-07|dhaka_ne|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200806T120452_VV_AS020M_E039N021T3,2020-06-19T12:04:50Z,2020-06-19T00:00:00Z,12.080555555555556,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,59.81,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-06-07|dhaka_nw|ENSEMBLE_FLOOD_20200607T120449_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3,2020-06-07T12:04:49Z,2020-06-07T00:00:00Z,12.080277777777777,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,58.43,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-06-07|dhaka_nw|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200806T120452_VV_AS020M_E039N021T3,2020-06-19T12:04:50Z,2020-06-19T00:00:00Z,12.080555555555556,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,59.81,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-06-07|dhaka_se|ENSEMBLE_FLOOD_20200609T235613_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200621T235614_VV_AS020M_E039N021T3,2020-06-09T23:56:13Z,2020-06-09T00:00:00Z,23.936944444444446,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,47.53,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-06-07|dhaka_se|ENSEMBLE_FLOOD_20200621T235614_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200715T235615_VV_AS020M_E039N021T3,2020-06-21T23:56:14Z,2020-06-21T00:00:00Z,23.93722222222222,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,49.12,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-06-07|dhaka_se|ENSEMBLE_FLOOD_20200715T235615_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200808T235616_VV_AS020M_E039N021T3,2020-07-15T23:56:15Z,2020-07-15T00:00:00Z,23.9375,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,60.94,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-06-07|dhaka_sw|ENSEMBLE_FLOOD_20200609T235613_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200621T235614_VV_AS020M_E039N021T3,2020-06-09T23:56:13Z,2020-06-09T00:00:00Z,23.936944444444446,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,47.53,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-06-07|dhaka_sw|ENSEMBLE_FLOOD_20200621T235614_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200715T235615_VV_AS020M_E039N021T3,2020-06-21T23:56:14Z,2020-06-21T00:00:00Z,23.93722222222222,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,49.12,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
evt:2020-06-07|dhaka_sw|ENSEMBLE_FLOOD_20200715T235615_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200808T235616_VV_AS020M_E039N021T3,2020-07-15T23:56:15Z,2020-07-15T00:00:00Z,23.9375,glofas-reanalysis-open-meteo,MODELLED_STATE,FRESH,dhaka,60.94,0,phase6.9a-hydro-t0-v1,open-meteo-glofas-v4-reanalysis-2015-2024
