pair_id,event_id,city_id,year,t0,t1,delta_t_hours,delta_t_days,delta_t_bucket,forecast_forcing_available,forecast_coverage_fraction,forecast_status,obs_in_horizon_coverage,obs_in_horizon_availability,hydrological_state_availability,label_valid_fraction,unknown_fraction,new_flood_fraction
evt:2021-06-02|netrokona|ENSEMBLE_FLOOD_20210626T120456_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210708T120457_VV_AS020M_E039N021T3,evt:2021-06-02,netrokona,2021,2021-06-26T12:04:56Z,2021-07-08T12:04:57Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.135986328125
evt:2021-06-02|netrokona|ENSEMBLE_FLOOD_20210708T120457_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210720T120457_VV_AS020M_E039N021T3,evt:2021-06-02,netrokona,2021,2021-07-08T12:04:57Z,2021-07-20T12:04:57Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.000244140625
evt:2021-06-02|netrokona|ENSEMBLE_FLOOD_20210720T120457_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210801T120458_VV_AS020M_E039N021T3,evt:2021-06-02,netrokona,2021,2021-07-20T12:04:57Z,2021-08-01T12:04:58Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.004638671875
evt:2021-06-02|netrokona|ENSEMBLE_FLOOD_20210801T120458_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210813T120459_VV_AS020M_E039N021T3,evt:2021-06-02,netrokona,2021,2021-08-01T12:04:58Z,2021-08-13T12:04:59Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.064697265625
evt:2021-06-02|sunamganj|ENSEMBLE_FLOOD_20210602T120454_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210614T120455_VV_AS020M_E039N021T3,evt:2021-06-02,sunamganj,2021,2021-06-02T12:04:54Z,2021-06-14T12:04:55Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.67919921875,0.32080078125,0.0003594536304816679
evt:2021-06-02|sunamganj|ENSEMBLE_FLOOD_20210614T120455_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210626T120456_VV_AS020M_E039N021T3,evt:2021-06-02,sunamganj,2021,2021-06-14T12:04:55Z,2021-06-26T12:04:56Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.67919921875,0.32080078125,0.09489575844716032
evt:2021-06-02|sunamganj|ENSEMBLE_FLOOD_20210626T120456_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210708T120457_VV_AS020M_E039N021T3,evt:2021-06-02,sunamganj,2021,2021-06-26T12:04:56Z,2021-07-08T12:04:57Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.6796875,0.3203125,0.019755747126436782
evt:2021-06-02|sunamganj|ENSEMBLE_FLOOD_20210708T120457_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210720T120457_VV_AS020M_E039N021T3,evt:2021-06-02,sunamganj,2021,2021-07-08T12:04:57Z,2021-07-20T12:04:57Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.678955078125,0.321044921875,0.0
evt:2021-06-02|sunamganj|ENSEMBLE_FLOOD_20210720T120457_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210801T120458_VV_AS020M_E039N021T3,evt:2021-06-02,sunamganj,2021,2021-07-20T12:04:57Z,2021-08-01T12:04:58Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.678955078125,0.321044921875,0.000719165767709457
evt:2021-06-02|sunamganj|ENSEMBLE_FLOOD_20210801T120458_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210813T120459_VV_AS020M_E039N021T3,evt:2021-06-02,sunamganj,2021,2021-08-01T12:04:58Z,2021-08-13T12:04:59Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.6796875,0.3203125,0.013649425287356323
evt:2022-05-16|dhaka_ne|ENSEMBLE_FLOOD_20220516T120459_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20220528T120500_VV_AS020M_E039N021T3,evt:2022-05-16,dhaka_ne,2022,2022-05-16T12:04:59Z,2022-05-28T12:05:00Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.1142578125,0.8857421875,0.00641025641025641
evt:2022-05-16|dhaka_ne|ENSEMBLE_FLOOD_20220528T120500_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20220703T120503_VV_AS020M_E039N021T3,evt:2022-05-16,dhaka_ne,2022,2022-05-28T12:05:00Z,2022-07-03T12:05:03Z,864.0008333333334,36.000034722222225,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.1142578125,0.8857421875,0.05128205128205128
evt:2022-05-16|dhaka_nw|ENSEMBLE_FLOOD_20220516T120459_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20220528T120500_VV_AS020M_E039N021T3,evt:2022-05-16,dhaka_nw,2022,2022-05-16T12:04:59Z,2022-05-28T12:05:00Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.327880859375,0.672119140625,0.008935219657483246
evt:2022-05-16|dhaka_nw|ENSEMBLE_FLOOD_20220528T120500_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20220703T120503_VV_AS020M_E039N021T3,evt:2022-05-16,dhaka_nw,2022,2022-05-28T12:05:00Z,2022-07-03T12:05:03Z,864.0008333333334,36.000034722222225,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.327880859375,0.672119140625,0.006701414743112435
evt:2022-05-16|kishoreganj|ENSEMBLE_FLOOD_20220516T120459_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20220528T120500_VV_AS020M_E039N021T3,evt:2022-05-16,kishoreganj,2022,2022-05-16T12:04:59Z,2022-05-28T12:05:00Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.35693359375
evt:2022-05-16|kishoreganj|ENSEMBLE_FLOOD_20220528T120500_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20220703T120503_VV_AS020M_E039N021T3,evt:2022-05-16,kishoreganj,2022,2022-05-28T12:05:00Z,2022-07-03T12:05:03Z,864.0008333333334,36.000034722222225,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.08203125
evt:2022-05-16|netrokona|ENSEMBLE_FLOOD_20220516T120459_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20220528T120500_VV_AS020M_E039N021T3,evt:2022-05-16,netrokona,2022,2022-05-16T12:04:59Z,2022-05-28T12:05:00Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.264404296875
evt:2022-05-16|netrokona|ENSEMBLE_FLOOD_20220528T120500_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20220703T120503_VV_AS020M_E039N021T3,evt:2022-05-16,netrokona,2022,2022-05-28T12:05:00Z,2022-07-03T12:05:03Z,864.0008333333334,36.000034722222225,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.099609375
evt:2022-05-16|sunamganj|ENSEMBLE_FLOOD_20220516T120459_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20220528T120500_VV_AS020M_E039N021T3,evt:2022-05-16,sunamganj,2022,2022-05-16T12:04:59Z,2022-05-28T12:05:00Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.6796875,0.3203125,0.5790229885057471
evt:2022-05-16|sunamganj|ENSEMBLE_FLOOD_20220528T120500_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20220703T120503_VV_AS020M_E039N021T3,evt:2022-05-16,sunamganj,2022,2022-05-28T12:05:00Z,2022-07-03T12:05:03Z,864.0008333333334,36.000034722222225,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.6787109375,0.3212890625,0.03920863309352518
evt:2023-06-16|dhaka_ne|ENSEMBLE_FLOOD_20230616T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230628T120507_VV_AS020M_E039N021T3,evt:2023-06-16,dhaka_ne,2023,2023-06-16T12:05:07Z,2023-06-28T12:05:07Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.1142578125,0.8857421875,0.00641025641025641
evt:2023-06-16|dhaka_ne|ENSEMBLE_FLOOD_20230628T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230710T120508_VV_AS020M_E039N021T3,evt:2023-06-16,dhaka_ne,2023,2023-06-28T12:05:07Z,2023-07-10T12:05:08Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.11328125,0.88671875,0.010775862068965518
evt:2023-06-16|dhaka_ne|ENSEMBLE_FLOOD_20230710T120508_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230722T120509_VV_AS020M_E039N021T3,evt:2023-06-16,dhaka_ne,2023,2023-07-10T12:05:08Z,2023-07-22T12:05:09Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.11328125,0.88671875,0.00646551724137931
evt:2023-06-16|dhaka_ne|ENSEMBLE_FLOOD_20230722T120509_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230803T120510_VV_AS020M_E039N021T3,evt:2023-06-16,dhaka_ne,2023,2023-07-22T12:05:09Z,2023-08-03T12:05:10Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.11376953125,0.88623046875,0.008583690987124463
evt:2023-06-16|dhaka_ne|ENSEMBLE_FLOOD_20230803T120510_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230815T120510_VV_AS020M_E039N021T3,evt:2023-06-16,dhaka_ne,2023,2023-08-03T12:05:10Z,2023-08-15T12:05:10Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.11376953125,0.88623046875,0.0
evt:2023-06-16|dhaka_nw|ENSEMBLE_FLOOD_20230616T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230628T120507_VV_AS020M_E039N021T3,evt:2023-06-16,dhaka_nw,2023,2023-06-16T12:05:07Z,2023-06-28T12:05:07Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.327880859375,0.672119140625,0.007446016381236039
evt:2023-06-16|dhaka_nw|ENSEMBLE_FLOOD_20230628T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230710T120508_VV_AS020M_E039N021T3,evt:2023-06-16,dhaka_nw,2023,2023-06-28T12:05:07Z,2023-07-10T12:05:08Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.326904296875,0.673095703125,0.0
evt:2023-06-16|dhaka_nw|ENSEMBLE_FLOOD_20230710T120508_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230722T120509_VV_AS020M_E039N021T3,evt:2023-06-16,dhaka_nw,2023,2023-07-10T12:05:08Z,2023-07-22T12:05:09Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.326904296875,0.673095703125,0.0
evt:2023-06-16|dhaka_nw|ENSEMBLE_FLOOD_20230722T120509_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230803T120510_VV_AS020M_E039N021T3,evt:2023-06-16,dhaka_nw,2023,2023-07-22T12:05:09Z,2023-08-03T12:05:10Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.327392578125,0.672607421875,0.0
evt:2023-06-16|dhaka_nw|ENSEMBLE_FLOOD_20230803T120510_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230815T120510_VV_AS020M_E039N021T3,evt:2023-06-16,dhaka_nw,2023,2023-08-03T12:05:10Z,2023-08-15T12:05:10Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.327392578125,0.672607421875,0.0
evt:2023-06-16|kishoreganj|ENSEMBLE_FLOOD_20230616T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230628T120507_VV_AS020M_E039N021T3,evt:2023-06-16,kishoreganj,2023,2023-06-16T12:05:07Z,2023-06-28T12:05:07Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.203125
evt:2023-06-16|kishoreganj|ENSEMBLE_FLOOD_20230628T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230710T120508_VV_AS020M_E039N021T3,evt:2023-06-16,kishoreganj,2023,2023-06-28T12:05:07Z,2023-07-10T12:05:08Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.018798828125
evt:2023-06-16|kishoreganj|ENSEMBLE_FLOOD_20230710T120508_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230722T120509_VV_AS020M_E039N021T3,evt:2023-06-16,kishoreganj,2023,2023-07-10T12:05:08Z,2023-07-22T12:05:09Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.00048828125
evt:2023-06-16|kishoreganj|ENSEMBLE_FLOOD_20230722T120509_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230803T120510_VV_AS020M_E039N021T3,evt:2023-06-16,kishoreganj,2023,2023-07-22T12:05:09Z,2023-08-03T12:05:10Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.00048828125
evt:2023-06-16|kishoreganj|ENSEMBLE_FLOOD_20230803T120510_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230815T120510_VV_AS020M_E039N021T3,evt:2023-06-16,kishoreganj,2023,2023-08-03T12:05:10Z,2023-08-15T12:05:10Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.00732421875
evt:2023-06-16|netrokona|ENSEMBLE_FLOOD_20230616T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230628T120507_VV_AS020M_E039N021T3,evt:2023-06-16,netrokona,2023,2023-06-16T12:05:07Z,2023-06-28T12:05:07Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.10791015625
evt:2023-06-16|netrokona|ENSEMBLE_FLOOD_20230628T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230710T120508_VV_AS020M_E039N021T3,evt:2023-06-16,netrokona,2023,2023-06-28T12:05:07Z,2023-07-10T12:05:08Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.055908203125
evt:2023-06-16|netrokona|ENSEMBLE_FLOOD_20230710T120508_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230722T120509_VV_AS020M_E039N021T3,evt:2023-06-16,netrokona,2023,2023-07-10T12:05:08Z,2023-07-22T12:05:09Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.000244140625
evt:2023-06-16|netrokona|ENSEMBLE_FLOOD_20230722T120509_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230803T120510_VV_AS020M_E039N021T3,evt:2023-06-16,netrokona,2023,2023-07-22T12:05:09Z,2023-08-03T12:05:10Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.011474609375
evt:2023-06-16|netrokona|ENSEMBLE_FLOOD_20230803T120510_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230815T120510_VV_AS020M_E039N021T3,evt:2023-06-16,netrokona,2023,2023-08-03T12:05:10Z,2023-08-15T12:05:10Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.044921875
evt:2023-06-16|sunamganj|ENSEMBLE_FLOOD_20230616T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230628T120507_VV_AS020M_E039N021T3,evt:2023-06-16,sunamganj,2023,2023-06-16T12:05:07Z,2023-06-28T12:05:07Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.679443359375,0.320556640625,0.2026590010779734
evt:2023-06-16|sunamganj|ENSEMBLE_FLOOD_20230628T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230710T120508_VV_AS020M_E039N021T3,evt:2023-06-16,sunamganj,2023,2023-06-28T12:05:07Z,2023-07-10T12:05:08Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.67578125,0.32421875,0.01300578034682081
evt:2023-06-16|sunamganj|ENSEMBLE_FLOOD_20230710T120508_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230722T120509_VV_AS020M_E039N021T3,evt:2023-06-16,sunamganj,2023,2023-07-10T12:05:08Z,2023-07-22T12:05:09Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.67578125,0.32421875,0.001083815028901734
evt:2023-06-16|sunamganj|ENSEMBLE_FLOOD_20230722T120509_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230803T120510_VV_AS020M_E039N021T3,evt:2023-06-16,sunamganj,2023,2023-07-22T12:05:09Z,2023-08-03T12:05:10Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.676025390625,0.323974609375,0.013723365836041893
evt:2023-06-16|sunamganj|ENSEMBLE_FLOOD_20230803T120510_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20230815T120510_VV_AS020M_E039N021T3,evt:2023-06-16,sunamganj,2023,2023-08-03T12:05:10Z,2023-08-15T12:05:10Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.676513671875,0.323486328125,0.003247924936845904
evt:2024-06-22|dhaka_ne|ENSEMBLE_FLOOD_20240622T120508_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240704T120507_VV_AS020M_E039N021T3,evt:2024-06-22,dhaka_ne,2024,2024-06-22T12:05:08Z,2024-07-04T12:05:07Z,287.9997222222222,11.999988425925926,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.115234375,0.884765625,0.00423728813559322
evt:2024-06-22|dhaka_ne|ENSEMBLE_FLOOD_20240704T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240716T120507_VV_AS020M_E039N021T3,evt:2024-06-22,dhaka_ne,2024,2024-07-04T12:05:07Z,2024-07-16T12:05:07Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.115234375,0.884765625,0.0211864406779661
evt:2024-06-22|dhaka_ne|ENSEMBLE_FLOOD_20240716T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240728T120506_VV_AS020M_E039N021T3,evt:2024-06-22,dhaka_ne,2024,2024-07-16T12:05:07Z,2024-07-28T12:05:06Z,287.9997222222222,11.999988425925926,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.114990234375,0.885009765625,0.0021231422505307855
evt:2024-06-22|dhaka_ne|ENSEMBLE_FLOOD_20240728T120506_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240809T120506_VV_AS020M_E039N021T3,evt:2024-06-22,dhaka_ne,2024,2024-07-28T12:05:06Z,2024-08-09T12:05:06Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.114990234375,0.885009765625,0.012738853503184714
evt:2024-06-22|dhaka_nw|ENSEMBLE_FLOOD_20240622T120508_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240704T120507_VV_AS020M_E039N021T3,evt:2024-06-22,dhaka_nw,2024,2024-06-22T12:05:08Z,2024-07-04T12:05:07Z,287.9997222222222,11.999988425925926,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.328369140625,0.671630859375,0.0
evt:2024-06-22|dhaka_nw|ENSEMBLE_FLOOD_20240704T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240716T120507_VV_AS020M_E039N021T3,evt:2024-06-22,dhaka_nw,2024,2024-07-04T12:05:07Z,2024-07-16T12:05:07Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.328369140625,0.671630859375,0.005947955390334572
evt:2024-06-22|dhaka_nw|ENSEMBLE_FLOOD_20240716T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240728T120506_VV_AS020M_E039N021T3,evt:2024-06-22,dhaka_nw,2024,2024-07-16T12:05:07Z,2024-07-28T12:05:06Z,287.9997222222222,11.999988425925926,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.328369140625,0.671630859375,0.0
evt:2024-06-22|dhaka_nw|ENSEMBLE_FLOOD_20240728T120506_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240809T120506_VV_AS020M_E039N021T3,evt:2024-06-22,dhaka_nw,2024,2024-07-28T12:05:06Z,2024-08-09T12:05:06Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.327880859375,0.672119140625,0.0
evt:2024-06-22|dhaka_se|ENSEMBLE_FLOOD_20240624T235631_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240811T235630_VV_AS020M_E039N021T3,evt:2024-06-22,dhaka_se,2024,2024-06-24T23:56:31Z,2024-08-11T23:56:30Z,1151.9997222222223,47.99998842592593,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.5654296875,0.4345703125,0.0012953367875647669
evt:2024-06-22|dhaka_sw|ENSEMBLE_FLOOD_20240624T235631_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240811T235630_VV_AS020M_E039N021T3,evt:2024-06-22,dhaka_sw,2024,2024-06-24T23:56:31Z,2024-08-11T23:56:30Z,1151.9997222222223,47.99998842592593,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.69580078125,0.30419921875,0.009824561403508772
evt:2024-06-22|kishoreganj|ENSEMBLE_FLOOD_20240622T120508_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240704T120507_VV_AS020M_E039N021T3,evt:2024-06-22,kishoreganj,2024,2024-06-22T12:05:08Z,2024-07-04T12:05:07Z,287.9997222222222,11.999988425925926,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.012451171875
evt:2024-06-22|kishoreganj|ENSEMBLE_FLOOD_20240704T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240716T120507_VV_AS020M_E039N021T3,evt:2024-06-22,kishoreganj,2024,2024-07-04T12:05:07Z,2024-07-16T12:05:07Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.00146484375
evt:2024-06-22|kishoreganj|ENSEMBLE_FLOOD_20240716T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240728T120506_VV_AS020M_E039N021T3,evt:2024-06-22,kishoreganj,2024,2024-07-16T12:05:07Z,2024-07-28T12:05:06Z,287.9997222222222,11.999988425925926,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.000244140625
evt:2024-06-22|kishoreganj|ENSEMBLE_FLOOD_20240728T120506_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240809T120506_VV_AS020M_E039N021T3,evt:2024-06-22,kishoreganj,2024,2024-07-28T12:05:06Z,2024-08-09T12:05:06Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.0029296875
evt:2024-06-22|netrokona|ENSEMBLE_FLOOD_20240622T120508_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240704T120507_VV_AS020M_E039N021T3,evt:2024-06-22,netrokona,2024,2024-06-22T12:05:08Z,2024-07-04T12:05:07Z,287.9997222222222,11.999988425925926,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.00341796875
evt:2024-06-22|netrokona|ENSEMBLE_FLOOD_20240704T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240716T120507_VV_AS020M_E039N021T3,evt:2024-06-22,netrokona,2024,2024-07-04T12:05:07Z,2024-07-16T12:05:07Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.000732421875
evt:2024-06-22|netrokona|ENSEMBLE_FLOOD_20240716T120507_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240728T120506_VV_AS020M_E039N021T3,evt:2024-06-22,netrokona,2024,2024-07-16T12:05:07Z,2024-07-28T12:05:06Z,287.9997222222222,11.999988425925926,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.0
evt:2024-06-22|netrokona|ENSEMBLE_FLOOD_20240728T120506_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20240809T120506_VV_AS020M_E039N021T3,evt:2024-06-22,netrokona,2024,2024-07-28T12:05:06Z,2024-08-09T12:05:06Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.019775390625
